1139	Flo Rida featuring David Guetta	Club Can't Handle Me	2010	Atlantic	21 August 2010	1
1140	Roll Deep	Green Light	2010	Relentless, Virgin	28 August 2010	1
1141	Taio Cruz	Dynamite	2010	4th and Broadway	4 September 2010	1
1142	Olly Murs	Please Don't Let Me Go	2010	Epic, Syco	11 September 2010	1
1143	Alexandra Burke featuring Laza Morgan	Start Without You	2010	Syco	18 September 2010	2
1144	Bruno Mars	Just the Way You Are (Amazing)	2010	Elektra	2 October 2010	1
1145	Tinie Tempah featuring Eric Turner	Written in the Stars	2010	Parlophone	9 October 2010	1
1146	CeeLo Green	Forget You	2010	Warner Bros.	16 October 2010	2
1147	Cheryl Cole	Promise This	2010	Polydor	6 November 2010	1
1148	Rihanna	Only Girl (In the World)	2010	Def Jam	13 November 2010	2
1149	JLS	Love You More	2010	Epic	27 November 2010	1
1150	The X Factor Finalists 2010	Heroes	2010	Syco	4 December 2010	2
1151	The Black Eyed Peas	The Time (Dirty Bit)	2010	Interscope	18 December 2010	1
1152	Matt Cardle	When We Collide	2010	Syco	25 December 2010	3
1153	Rihanna featuring Drake	What's My Name?	2011	Def Jam	15 January 2011	1
1154	Bruno Mars	Grenade	2011	Elektra	22 January 2011	2
1155	Kesha	We R Who We R	2011	RCA	5 February 2011	1
1156	Jessie J featuring B.o.B	Price Tag	2011	Island, Lava	12 February 2011	2
1157	Adele	Someone Like You	2011	XL	26 February 2011	4
1158	Nicole Scherzinger	Don't Hold Your Breath	2011	Interscope	26 March 2011	1
1159	Jennifer Lopez featuring Pitbull	On the Floor	2011	Def Jam	9 April 2011	2
1160	LMFAO featuring Lauren Bennett and GoonRock	Party Rock Anthem	2011	Interscope	23 April 2011	4
1161	Bruno Mars	The Lazy Song	2011	Elektra	21 May 2011	1
1162	Pitbull featuring Ne-Yo, Afrojack and Nayer	Give Me Everything	2011	J	28 May 2011	3
1163	Example	Changed the Way You Kiss Me	2011	Ministry of Sound	18 June 2011	2
1164	Jason Derulo	Don't Wanna Go Home	2011	Warner Bros.	2 July 2011	2
1165	DJ Fresh featuring Sian Evans	Louder	2011	Ministry of Sound	16 July 2011	1
1166	The Wanted	Glad You Came	2011	Global Talent	23 July 2011	2
1167	JLS featuring Dev	She Makes Me Wanna	2011	Epic	6 August 2011	1
1168	Cher Lloyd	Swagger Jagger	2011	Syco	13 August 2011	1
1169	Nero	Promises	2011	MTA	20 August 2011	1
1170	Wretch 32 featuring Josh Kumra	Don't Go	2011	Levels, Ministry of Sound	27 August 2011	1
1171	Olly Murs featuring Rizzle Kicks	Heart Skips a Beat	2011	Epic, Syco	3 September 2011	1
1172	Example	Stay Awake	2011	Ministry of Sound	10 September 2011	1
1173	Pixie Lott	All About Tonight	2011	Mercury	17 September 2011	1
1174	One Direction	What Makes You Beautiful	2011	Syco	24 September 2011	1
1175	Dappy	No Regrets	2011	AATW, Takeover, Island	1 October 2011	1
1176	Sak Noel	Loca People	2011	3 Beat, AATW	8 October 2011	1
1177	Rihanna featuring Calvin Harris	We Found Love	2011	Def Jam	15 October 2011	3
1178	Professor Green featuring Emeli Sandé	Read All About It	2011	Virgin	5 November 2011	2
1179	The X Factor Finalists 2011 featuring JLS and One Direction	Wishing on a Star	2011	Syco	10 December 2011	1
1180	Olly Murs	Dance with Me Tonight	2011	Epic	17 December 2011	1
1181	Little Mix	Cannonball	2011	Syco	24 December 2011	1
1182	Military Wives with Gareth Malone	Wherever You Are	2011	Decca	31 December 2011	1
1183	Coldplay	Paradise	2012	Parlophone	7 January 2012	1
1184	Flo Rida	Good Feeling	2012	Atlantic	14 January 2012	1
1185	Jessie J	Domino	2012	Island, Lava	21 January 2012	2
1186	Cover Drive	Twilight	2012	Global Talent	4 February 2012	1
1187	David Guetta featuring Sia	Titanium	2012	Positiva, Virgin	11 February 2012	1
1188	Gotye featuring Kimbra	Somebody That I Used to Know	2012	Island	18 February 2012	1
1189	DJ Fresh featuring Rita Ora	Hot Right Now	2012	Ministry of Sound	25 February 2012	1
1190	Katy Perry	Part of Me	2012	Virgin	31 March 2012	1
1191	Chris Brown	Turn Up the Music	2012	RCA	7 April 2012	1
1192	Carly Rae Jepsen	Call Me Maybe	2012	Interscope	14 April 2012	4
1193	Tulisa	Young	2012	AATW, Island	12 May 2012	1
1194	Rita Ora featuring Tinie Tempah	RIP	2012	Columbia, Roc Nation	19 May 2012	2
1195	Fun featuring Janelle Monáe	We Are Young	2012	Atlantic, Fueled by Ramen	2 June 2012	1
1196	Rudimental featuring John Newman	Feel the Love	2012	Asylum, Black Butter	9 June 2012	1
1197	Gary Barlow and the Commonwealth Band	Sing	2012	Decca	16 June 2012	1
1198	Cheryl	Call My Name	2012	Polydor	23 June 2012	1
1199	Maroon 5 featuring Wiz Khalifa	Payphone	2012	A&M/Octone	30 June 2012	1
1200	will.i.am featuring Eva Simons	This Is Love	2012	Interscope	7 July 2012	1
1201	Florence and the Machine	Spectrum (Say My Name)	2012	Island	21 July 2012	3
1202	Wiley featuring Ms D	Heatwave	2012	One More Tune, Warner Bros.	11 August 2012	2
1203	Rita Ora	How We Do (Party)	2012	Roc Nation, Columbia	25 August 2012	1
1204	Sam and the Womp	Bom Bom	2012	One More Tune	1 September 2012	1
1205	Little Mix	Wings	2012	Syco	8 September 2012	1
1206	Ne-Yo	Let Me Love You (Until You Learn to Love Yourself)	2012	Def Jam	15 September 2012	1
1207	The Script featuring will.i.am	Hall of Fame	2012	Epic, Phonogenic	22 September 2012	2
1208	Psy	Gangnam Style	2012	Island	6 October 2012	1
1209	Rihanna	Diamonds	2012	Def Jam	13 October 2012	1
1210	Swedish House Mafia featuring John Martin	Don't You Worry Child	2012	Virgin	20 October 2012	1
1211	Calvin Harris featuring Florence Welch	Sweet Nothing	2012	Columbia, Fly Eye	27 October 2012	1
1212	Labrinth featuring Emeli Sandé	Beneath Your Beautiful	2012	Syco	3 November 2012	1
1213	Robbie Williams	Candy	2012	Island	10 November 2012	2
1214	One Direction	Little Things	2012	Syco	24 November 2012	1
1215	Olly Murs featuring Flo Rida	Troublemaker	2012	Epic	1 December 2012	2
1216	Gabrielle Aplin	The Power of Love	2012	Parlophone	15 December 2012	1
1217	James Arthur	Impossible	2012	Syco	22 December 2012	1
1218	The Justice Collective	He Ain't Heavy, He's My Brother	2012	Metropolis	29 December 2012	1
re	James Arthur	Impossible	2013	Syco	5 January 2013	2
1219	will.i.am featuring Britney Spears	Scream & Shout	2013	Interscope	19 January 2013	2
1220	Bingo Players featuring Far East Movement	Get Up (Rattle)	2013	Ministry of Sound	2 February 2013	2
1221	Macklemore & Ryan Lewis featuring Wanz	Thrift Shop	2013	Macklemore	16 February 2013	1
1222	Avicii vs. Nicky Romero	I Could Be the One	2013	Positiva, Virgin	23 February 2013	1
1223	One Direction	One Way or Another (Teenage Kicks)	2013	Syco	2 March 2013	1
1224	Justin Timberlake	Mirrors	2013	RCA	9 March 2013	3
1225	The Saturdays featuring Sean Paul	What About Us	2013	Polydor	30 March 2013	1
1226	PJ & Duncan	Let's Get Ready to Rhumble	2013	Sony BMG	6 April 2013	1
1227	Duke Dumont featuring A*M*E	Need U (100%)	2013	Ministry of Sound	13 April 2013	2
1228	Rudimental featuring Ella Eyre	Waiting All Night	2013	Asylum, Black Butter	27 April 2013	1
1229	Daft Punk featuring Pharrell Williams	Get Lucky	2013	Columbia	4 May 2013	4
1230	Naughty Boy featuring Sam Smith	La La La	2013	Virgin	1 June 2013	1
1231	Robin Thicke featuring T.I. and Pharrell	Blurred Lines	2013	Interscope	8 June 2013	4
1232	Icona Pop featuring Charli XCX	I Love It	2013	Atlantic	6 July 2013	1
1233	John Newman	Love Me Again	2013	Island	13 July 2013	1
1234	Avicii	Wake Me Up	2013	Positiva, Virgin	27 July 2013	3
1235	Miley Cyrus	We Can't Stop	2013	RCA	17 August 2013	1
1236	Ellie Goulding	Burn	2013	Polydor	24 August 2013	3
1237	Katy Perry	Roar	2013	Virgin	14 September 2013	2
1238	Jason Derulo featuring 2 Chainz	Talk Dirty	2013	Warner Bros., Def Jam	28 September 2013	2
1239	OneRepublic	Counting Stars	2013	Interscope	12 October 2013	1
1240	Miley Cyrus	Wrecking Ball	2013	RCA	19 October 2013	1
1241	Lorde	Royals	2013	Republic	2 November 2013	1
1242	Eminem featuring Rihanna	The Monster	2013	Interscope	9 November 2013	1
1243	Storm Queen	Look Right Through	2013	Ministry of Sound	16 November 2013	1
1244	Martin Garrix	Animals	2013	Spinnin'	23 November 2013	1
1245	Lily Allen	Somewhere Only We Know	2013	Warner Bros.	30 November 2013	1
1246	Calvin Harris and Alesso featuring Hurts	Under Control	2013	Sony Music	7 December 2013	1
1247	Sam Bailey	Skyscraper	2013	Syco	28 December 2013	1
1248	Pharrell Williams	Happy	2014	Columbia	4 January 2014	1
1249	Pitbull featuring Kesha	Timber	2014	RCA	11 January 2014	1
1250	Clean Bandit featuring Jess Glynne	Rather Be	2014	Atlantic	1 February 2014	4
1251	Sam Smith	Money on My Mind	2014	Capitol	1 March 2014	1
1252	Route 94 featuring Jess Glynne	My Love	2014	Rinse	15 March 2014	1
1253	Dvbbs and Borgeous featuring Tinie Tempah	Tsunami (Jump)	2014	Spinnin'	22 March 2014	1
1254	Duke Dumont featuring Jax Jones	I Got U	2014	Virgin EMI	29 March 2014	1
1255	5 Seconds of Summer	She Looks So Perfect	2014	Capitol	5 April 2014	1
1256	Aloe Blacc	The Man	2014	Interscope	12 April 2014	1
1257	Sigma	Nobody to Love	2014	3Beat	19 April 2014	1
1258	Kiesza	Hideaway	2014	Lokal Legend	26 April 2014	1
1259	Mr Probz	Waves	2014	Epic	3 May 2014	1
1260	Calvin Harris	Summer	2014	Columbia	10 May 2014	1
1261	Rita Ora	I Will Never Let You Down	2014	Columbia	24 May 2014	1
1262	Sam Smith	Stay with Me	2014	Capitol	31 May 2014	1
1263	Secondcity	I Wanna Feel	2014	Ministry of Sound	7 June 2014	1
1264	Ed Sheeran	Sing	2014	Atlantic	14 June 2014	1
1265	Ella Henderson	Ghost	2014	Syco	21 June 2014	2
1266	Oliver Heldens and Becky Hill	Gecko (Overdrive)	2014	Parlophone	5 July 2014	1
1267	Ariana Grande featuring Iggy Azalea	Problem	2014	Republic	12 July 2014	1
1268	will.i.am featuring Cody Wise	It's My Birthday	2014	Interscope	19 July 2014	1
1269	Rixton	Me and My Broken Heart	2014	Interscope	26 July 2014	1
1270	Cheryl featuring Tinie Tempah	Crazy Stupid Love	2014	Polydor	2 August 2014	1
1271	Magic!	Rude	2014	RCA	9 August 2014	1
1272	Nico & Vinz	Am I Wrong	2014	EMI, Warner Bros.	16 August 2014	2
1273	David Guetta featuring Sam Martin	Lovers on the Sun	2014	Parlophone	30 August 2014	1
1274	Lilly Wood and Robin Schulz	Prayer in C	2014	Atlantic/Warner Music	6 September 2014	2
1275	Calvin Harris featuring John Newman	Blame	2014	Columbia	20 September 2014	1
1276	Sigma featuring Paloma Faith	Changing	2014	3Beat	27 September 2014	1
1277	Jessie J, Ariana Grande and Nicki Minaj	Bang Bang	2014	Republic	4 October 2014	1
1278	Meghan Trainor	All About That Bass	2014	Epic	11 October 2014	4
1279	Ed Sheeran	Thinking Out Loud	2014	Atlantic	8 November 2014	1
1280	Cheryl	I Don't Care	2014	Polydor	15 November 2014	1
1281	Gareth Malone's All Star Choir	Wake Me Up	2014	Decca	22 November 2014	1
1282	Band Aid 30	Do They Know It's Christmas?	2014	Virgin EMI, Universal Music	29 November 2014	1
1283	Take That	These Days	2014	Polydor	6 December 2014	1
1284	Mark Ronson featuring Bruno Mars	Uptown Funk	2014	Sony	20 December 2014	1
1285	Ben Haenow	Something I Need	2014	Syco	27 December 2014	1
re	Mark Ronson featuring Bruno Mars	Uptown Funk	2015	Sony	3 January 2015	6
1286	Ellie Goulding	Love Me like You Do	2015	Polydor	14 February 2015	4
1287	Years & Years	King	2015	Polydor	14 March 2015	1
1288	Sam Smith featuring John Legend	Lay Me Down	2015	Capitol	21 March 2015	2
1289	Jess Glynne	Hold My Hand	2015	East West Records/Warner Music	4 April 2015	3
1290	Wiz Khalifa featuring Charlie Puth	See You Again	2015	Atlantic	25 April 2015	2
1291	Omi	Cheerleader	2015	Oufah	9 May 2015	4
1292	Jason Derulo	Want to Want Me	2015	Warner Bros.	6 June 2015	4
1293	Tinie Tempah featuring Jess Glynne	Not Letting Go	2015	Parlophone	4 July 2015	1
1294	Lost Frequencies	Are You with Me	2015	AATW	9 July 2015	1
1295	David Zowie	House Every Weekend	2015	Positiva	16 July 2015	1
1296	Little Mix	Black Magic	2015	Syco	23 July 2015	3
1297	One Direction	Drag Me Down	2015	Syco	13 August 2015	1
1298	Charlie Puth featuring Meghan Trainor	Marvin Gaye	2015	Atlantic	20 August 2015	1
1299	Jess Glynne	Don't Be So Hard on Yourself	2015	Atlantic/Warner Music	27 August 2015	1
1300	Rachel Platten	Fight Song	2015	Columbia	3 September 2015	1
1301	Justin Bieber	What Do You Mean?	2015	Def Jam	10 September 2015	1
1302	Sigala	Easy Love	2015	Ministry of Sound	17 September 2015	1
1303	Sam Smith	Writing's on the Wall	2015	Capitol	8 October 2015	1
1304	KDA featuring Tinie Tempah and Katy B	Turn the Music Louder (Rumble)	2015	Ministry of Sound	29 October 2015	1
1305	Adele	Hello	2015	XL Recordings	5 November 2015	3
1306	Justin Bieber	Sorry	2015	Def Jam	26 November 2015	2
1307	Justin Bieber	Love Yourself	2015	Def Jam	10 December 2015	3
1308	The Lewisham and Greenwich NHS Choir	A Bridge over You	2015	EmuBands	31 December 2015	1
re	Justin Bieber	Love Yourself	2016	Def Jam	7 January 2016	3
1309	Shawn Mendes	Stitches	2016	Island	28 January 2016	2
1310	Zayn	Pillowtalk	2016	RCA	11 February 2016	1
1311	Lukas Graham	7 Years	2016	Warner Bros.	18 February 2016	5
1312	Mike Posner	I Took a Pill in Ibiza	2016	Island	24 March 2016	4
1313	Drake featuring Wizkid and Kyla	One Dance	2016	Cash Money, Republic	21 April 2016	15
1314	Major Lazer featuring Justin Bieber and MØ	Cold Water	2016	Because Music	4 August 2016	5
1315	The Chainsmokers featuring Halsey	Closer	2016	Columbia	8 September 2016	4
1316	James Arthur	Say You Won't Let Go	2016	Columbia	6 October 2016	3
1317	Little Mix	Shout Out to My Ex	2016	Syco	27 October 2016	3
1318	Clean Bandit featuring Sean Paul and Anne-Marie	Rockabye	2016	Atlantic/Warner Music	17 November 2016	9
1319	Ed Sheeran	Shape of You	2017	Atlantic	19 January 2017	13
1320	Harry Styles	Sign of the Times	2017	Columbia	20 April 2017	1
1321	Clean Bandit featuring Zara Larsson	Symphony	2017	Atlantic, Epic	4 May 2017	1
1322	DJ Khaled featuring Justin Bieber, Quavo, Chance the Rapper and Lil Wayne	I'm the One	2017	We the Best, Epic	11 May 2017	1
1323	Luis Fonsi and Daddy Yankee featuring Justin Bieber	Despacito	2017	Republic	18 May 2017	6
1324	Artists for Grenfell	Bridge over Troubled Water	2017	Syco	29 June 2017	1
1325	DJ Khaled featuring Rihanna and Bryson Tiller	Wild Thoughts	2017	We the Best, Epic	27 July 2017	1
1326	Calvin Harris featuring Pharrell Williams, Katy Perry and Big Sean	Feels	2017	Sony	17 August 2017	1
1327	Dua Lipa	New Rules	2017	Warner Bros.	24 August 2017	2
1328	Taylor Swift	Look What You Made Me Do	2017	Big Machine	7 September 2017	2
1329	Sam Smith	Too Good at Goodbyes	2017	Capitol	21 September 2017	3
1330	Post Malone featuring 21 Savage	Rockstar	2017	Republic	12 October 2017	4
1331	Camila Cabello featuring Young Thug	Havana	2017	Epic, Syco	9 November 2017	5
1332	Ed Sheeran	Perfect	2017	Asylum, Atlantic	14 December 2017	6
1333	Eminem featuring Ed Sheeran	River	2018	Interscope	25 January 2018	1
1334	Drake	God's Plan	2018	Cash Money, Republic	1 February 2018	9
1335	Rudimental featuring Jess Glynne, Macklemore and Dan Caplen	These Days	2018	Asylum	5 April 2018	1
1336	Lil Dicky featuring Chris Brown	Freaky Friday	2018	Dirty Burd	12 April 2018	1
1337	Drake	Nice for What	2018	Cash Money, Republic	19 April 2018	1
1338	Calvin Harris and Dua Lipa	One Kiss	2018	Columbia/Warner Brothers	26 April 2018	8
1339	Jess Glynne	I'll Be There	2018	Atlantic	21 June 2018	1
1340	Clean Bandit featuring Demi Lovato	Solo	2018	Atlantic	28 June 2018	1
1341	George Ezra	Shotgun	2018	Columbia	5 July 2018	2
re	Baddiel, Skinner and The Lightning Seeds	Three Lions	2018	Epic	19 July 2018	1
1342	Drake	In My Feelings	2018	Cash Money, Republic	26 July 2018	4
1343	Benny Blanco, Halsey and Khalid	Eastside	2018	Interscope	6 September 2018	1
1344	Calvin Harris and Sam Smith	Promises	2018	Columbia	13 September 2018	5
1345	Dave featuring Fredo	Funky Friday	2018	Dave, Neighbourhood	18 October 2018	1
1346	Lady Gaga and Bradley Cooper	Shallow	2018	Interscope	1 November 2018	2
1347	Ariana Grande	Thank U, Next	2018	Republic	15 November 2018	6
1348	LadBaby	We Built This City	2018	Frtyfve	27 December 2018	1
1349	Ava Max	Sweet but Psycho	2019	Atlantic	3 January 2019	4
1350	Ariana Grande	7 Rings	2019	Republic	31 January 2019	3
1351	Ariana Grande	Break Up with Your Girlfriend, I'm Bored	2019	Republic	21 February 2019	1
1352	Lewis Capaldi	Someone You Loved	2019	EMI	7 March 2019	7
1353	Lil Nas X	Old Town Road	2019	Columbia	25 April 2019	2
1354	Stormzy	Vossi Bop	2019	Merky	9 May 2019	2
1355	Ed Sheeran and Justin Bieber	I Don't Care	2019	Asylum	23 May 2019	8
1356	Shawn Mendes and Camila Cabello	Señorita	2019	EMI, Syco	18 July 2019	1
1357	Ed Sheeran featuring Khalid	Beautiful People	2019	Asylum	25 July 2019	1
1358	Ed Sheeran featuring Stormzy	Take Me Back to London	2019	Asylum	5 September 2019	5
1359	Tones and I	Dance Monkey	2019	Bad Batch	10 October 2019	11
1360	LadBaby	I Love Sausage Rolls	2019	Frtyfve	26 December 2019	1
1361	Ellie Goulding	River	2020	Polydor	2 January 2020	1
1362	Stormzy featuring Ed Sheeran and Burna Boy	Own It	2020	Atlantic/Merky	9 January 2020	3
1363	Eminem featuring Juice Wrld	Godzilla	2020	Interscope	30 January 2020	1
1364	Lewis Capaldi	Before You Go	2020	EMI	6 February 2020	1
1365	The Weeknd	Blinding Lights	2020	Republic	13 February 2020	2
1366	Billie Eilish	No Time to Die	2020	Interscope	27 February 2020	1
1367	Saint Jhn	Roses	2020	B1/Hitco/Ministry of Sound	26 March 2020	2
1368	Michael Ball, Captain Tom Moore and the NHS Voices of Care Choir	You'll Never Walk Alone	2020	Decca	30 April 2020	1
1369	BBC Radio 1's Live Lounge Allstars	Times Like These	2020	BBC/Columbia	7 May 2020	1
1370	Drake	Toosie Slide	2020	Republic/OVO	14 May 2020	1
1371	DaBaby featuring Roddy Ricch	Rockstar	2020	Interscope	21 May 2020	2
1372	Lady Gaga and Ariana Grande	Rain on Me	2020	Interscope	4 June 2020	1
1373	Jawsh 685 and Jason Derulo	Savage Love (Laxed – Siren Beat)	2020	Columbia	9 July 2020	3
1374	Joel Corry and MNEK	Head & Heart	2020	Asylum/Perfect Havoc	30 July 2020	6
1375	Cardi B featuring Megan Thee Stallion	WAP	2020	Atlantic	10 September 2020	3
1376	24kGoldn featuring Iann Dior	Mood	2020	Columbia	1 October 2020	4
1377	Internet Money featuring Gunna, Don Toliver and Nav	Lemonade	2020	Internet Money/TenThousand	29 October 2020	1
1378	Ariana Grande	Positions	2020	Republic	5 November 2020	6
1379	Mariah Carey	All I Want for Christmas Is You	2020	Columbia	17 December 2020	2
1380	LadBaby	Don't Stop Me Eatin'	2020	Frtyfve	31 December 2020	1
1381	Wham!	Last Christmas	2021	RCA	7 January 2021	1
1382	Little Mix	Sweet Melody	2021	RCA	14 January 2021	1
1383	Olivia Rodrigo	Drivers License	2021	Interscope	21 January 2021	9
1384	Nathan Evans, 220 Kid and Billen Ted	Wellerman	2021	Polydor	25 March 2021	2
1385	Lil Nas X	Montero (Call Me by Your Name)	2021	Columbia	8 April 2021	5
1386	Tion Wayne and Russ Millions	Body	2021	Atlantic	13 May 2021	3
1387	Olivia Rodrigo	Good 4 U	2021	Geffen	3 June 2021	5
1388	Ed Sheeran	Bad Habits	2021	Asylum	8 July 2021	11
1389	Ed Sheeran	Shivers	2021	Asylum	23 September 2021	4
1390	Elton John and Dua Lipa	Cold Heart (Pnau remix)	2021	EMI	21 October 2021	1
1391	Adele	Easy on Me	2021	Columbia	28 October 2021	7
1392	Ed Sheeran and Elton John	Merry Christmas	2021	Atlantic	16 December 2021	2
1393	LadBaby featuring Ed Sheeran and Elton John	Sausage Rolls for Everyone	2021	Frtyfve	30 December 2021	1
re	Ed Sheeran and Elton John	Merry Christmas	2022	Atlantic	6 January 2022	1
re	Adele	Easy on Me	2022	Columbia	13 January 2022	1
1394	Gayle	ABCDEFU	2022	Atlantic	20 January 2022	1
1395	Carolina Gaitán, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero and Stephanie Beatriz	We Don't Talk About Bruno	2022	Walt Disney	27 January 2022	7
1396	Dave	Starlight	2022	Dave/Neighbourhood	17 March 2022	4
1397	Harry Styles	As It Was	2022	Columbia	14 April 2022	10
1398	Kate Bush	Running Up That Hill	2022	Fish People	23 June 2022	3
1399	LF System	Afraid to Feel	2022	Warner Music UK	14 July 2022	8
1400	Eliza Rose and Interplanetary Criminal	B.O.T.A. (Baddest of Them All)	2022	Rosebud/Warner Music UK	8 September 2022	2
1401	Lewis Capaldi	Forget Me	2022	Vertigo	22 September 2022	1
1402	David Guetta and Bebe Rexha	I'm Good (Blue)	2022	Warner Music UK	29 September 2022	1
1403	Sam Smith and Kim Petras	Unholy	2022	EMI	6 October 2022	4
1404	Taylor Swift	Anti-Hero	2022	EMI	3 November 2022	6
re	Mariah Carey	All I Want for Christmas Is You	2022	Columbia	15 December 2022	1
re	Wham!	Last Christmas	2022	RCA	22 December 2022	1
1405	LadBaby	Food Aid	2022	Frtyfve	29 December 2022	1
re	Wham!	Last Christmas	2023	RCA	5 January 2023	1
1406	Raye featuring 070 Shake	Escapism	2023	Human Re Sources	12 January 2023	1
1407	Lewis Capaldi	Pointless	2023	Vertigo	19 January 2023	1
1408	Miley Cyrus	Flowers	2023	Columbia	26 January 2023	10
1409	Ed Sheeran	Eyes Closed	2023	Asylum	6 April 2023	1
1410	Calvin Harris and Ellie Goulding	Miracle	2023	Sony	13 April 2023	2
1411	Lewis Capaldi	Wish You the Best	2023	Vertigo	27 April 2023	1
1412	Dave and Central Cee	Sprinter	2023	Live Yours/Neighbourhood	15 June 2023	10
1413	Billie Eilish	What Was I Made For?	2023	Interscope	24 August 2023	1
1414	Dua Lipa	Dance the Night	2023	Warner	31 August 2023	1
1415	Olivia Rodrigo	Vampire	2023	Geffen	7 September 2023	1
1416	Doja Cat	Paint the Town Red	2023	Ministry of Sound	14 September 2023	5
1417	Kenya Grace	Strangers	2023	Warner	19 October 2023	3
1418	Taylor Swift	Is It Over Now?	2023	EMI	9 November 2023	1
1419	The Beatles	Now and Then	2023	Apple	16 November 2023	1
1420	Jack Harlow	Lovin on Me	2023	Atlantic	23 November 2023	3
1421	Noah Kahan	Stick Season	2024	Republic	11 January 2024	7
1422	Beyoncé	Texas Hold 'Em	2024	Columbia/Parkwood	29 February 2024	4
1423	Benson Boone	Beautiful Things	2024	Night Street/Warner	28 March 2024	2
1424	Hozier	Too Sweet	2024	Rubyworks/Island/Columbia	18 April 2024	2
1425	Taylor Swift featuring Post Malone	Fortnight	2024	EMI	2 May 2024	1
1426	Sabrina Carpenter	Espresso	2024	Island	9 May 2024	5
1427	Eminem	Houdini	2024	Interscope	13 June 2024	2
1428	Sabrina Carpenter	Please Please Please	2024	Island	27 June 2024	3
1429	Charli XCX featuring Billie Eilish	Guess	2024	Atlantic	15 August 2024	1
1430	Chase & Status and Stormzy	Backbone	2024	EMI	22 August 2024	2
1431	Sabrina Carpenter	Taste	2024	Island	5 September 2024	9
1432	Gigi Perez	Sailor Song	2024	Interscope	7 November 2024	1
1433	Gracie Abrams	That's So True	2024	Interscope	14 November 2024	5
re	Wham!	Last Christmas	2024	RCA	19 December 2024	1
